"oid","tid","otid","bid","sku","x","y","z","l","d","h","w"
18103,1,"18103X1","K0001","5835867",0,0,1120,134,950,1120,0
18103,1,"18103X1","K0001","5835907",0,0,0,134,950,1120,0
