"oid","tid","otid","bid","sku","x","y","z","l","d","h","w"
18106,24,"18106X24","K0001","5782295",10640,0,260,260,960,1140,0
18106,24,"18106X24","K0001","5782296",10380,0,260,260,960,1140,0
18106,24,"18106X24","K0001","5782300",9420,0,260,960,260,1140,0
18106,24,"18106X24","K0001","5782302",8460,0,260,960,260,1140,0
18106,24,"18106X24","K0001","5782303",7500,0,260,960,260,1140,0
18106,24,"18106X24","K0001","5782304",7240,0,260,260,960,1140,0
18106,24,"18106X24","K0001","5782305",6980,0,260,260,960,1140,0
18106,19,"18106X19","K0001","5782307",3130,0,1140,280,950,1140,0
18106,4,"18106X4","K0001","5782308",7250,0,1850,1140,1550,300,0
18106,24,"18106X24","K0001","5782309",6720,0,260,260,960,1140,0
18106,24,"18106X24","K0001","5782311",11680,1140,0,260,960,1140,0
18106,24,"18106X24","K0001","5782312",11420,1140,0,260,960,1140,0
18106,24,"18106X24","K0001","5782315",11540,0,0,260,1140,960,0
18106,19,"18106X19","K0001","5782316",2180,0,1140,950,1140,280,0
18106,24,"18106X24","K0001","5782317",11280,0,0,260,960,1140,0
18106,4,"18106X4","K0001","5782318",7250,0,1550,1140,1550,300,0
18106,24,"18106X24","K0001","5782319",10460,960,0,960,1140,260,0
18106,19,"18106X19","K0001","5782321",2460,1680,0,950,280,1140,0
18106,24,"18106X24","K0001","5782322",9500,960,0,960,1140,260,0
18106,24,"18106X24","K0001","5782324",9240,960,0,260,1140,960,0
18106,24,"18106X24","K0001","5782325",8980,960,0,260,1140,960,0
18106,24,"18106X24","K0001","5782326",8720,960,0,260,1140,960,0
18106,19,"18106X19","K0001","5782327",2460,1400,0,950,280,1140,0
18106,24,"18106X24","K0001","5782328",8460,960,0,260,1140,960,0
18106,4,"18106X4","K0001","5782329",6110,0,1850,1140,1550,300,0
18106,24,"18106X24","K0001","5782330",8200,960,0,260,1140,960,0
18106,24,"18106X24","K0001","5782331",7940,960,0,260,1140,960,0
18106,19,"18106X19","K0001","5782333",2460,1120,0,950,280,1140,0
18106,4,"18106X4","K0001","5782334",6110,0,1550,1140,1550,300,0
18106,24,"18106X24","K0001","5782335",10140,0,0,1140,960,260,0
18106,24,"18106X24","K0001","5782336",9000,0,0,1140,960,260,0
18106,24,"18106X24","K0001","5782337",7860,0,0,1140,960,260,0
18106,24,"18106X24","K0001","5782338",7680,960,0,260,1140,960,0
18106,24,"18106X24","K0001","5782339",6720,960,0,960,1140,260,0
18106,24,"18106X24","K0001","5782340",6720,0,0,1140,960,260,0
18106,19,"18106X19","K0001","5782342",2460,840,0,950,280,1140,0
18106,4,"18106X4","K0001","5782343",4650,1550,1850,1550,1140,300,0
18106,24,"18106X24","K0001","5782344",6460,960,0,260,1140,960,0
18106,19,"18106X19","K0001","5782345",2460,560,0,950,280,1140,0
18106,24,"18106X24","K0001","5782346",6460,0,1140,260,960,1140,0
18106,4,"18106X4","K0001","5782347",4650,1550,1550,1550,1140,300,0
18106,24,"18106X24","K0001","5782348",6460,0,0,260,960,1140,0
18106,19,"18106X19","K0001","5782349",2460,280,0,950,280,1140,0
18106,24,"18106X24","K0001","5782350",5500,260,260,960,260,1140,0
18106,24,"18106X24","K0001","5782351",5500,260,0,960,1140,260,0
18106,24,"18106X24","K0001","5782352",5500,0,1140,960,260,1140,0
18106,24,"18106X24","K0001","5782353",5500,0,0,960,260,1140,0
18106,4,"18106X4","K0001","5782354",4970,0,1850,1140,1550,300,0
18106,24,"18106X24","K0001","5782355",4540,780,520,1140,960,260,0
18106,19,"18106X19","K0001","5782356",2460,0,0,950,280,1140,0
18106,19,"18106X19","K0001","5782357",1900,0,1900,1140,950,280,0
18106,24,"18106X24","K0001","5782358",4540,780,260,1140,960,260,0
18106,24,"18106X24","K0001","5782359",4540,520,1220,1140,260,960,0
18106,24,"18106X24","K0001","5782360",4540,520,260,1140,260,960,0
18106,24,"18106X24","K0001","5782361",4540,1660,0,1140,960,260,0
18106,24,"18106X24","K0001","5782362",4540,520,0,960,1140,260,0
18106,24,"18106X24","K0001","5782363",4540,260,1140,960,260,1140,0
18106,19,"18106X19","K0001","5782364",1790,1700,1140,950,280,1140,0
18106,19,"18106X19","K0001","5782365",1900,1420,1140,950,280,1140,0
18106,24,"18106X24","K0001","5782366",4540,260,0,960,260,1140,0
18106,24,"18106X24","K0001","5782367",4540,0,1140,960,260,1140,0
18106,24,"18106X24","K0001","5782368",4540,0,0,960,260,1140,0
18106,24,"18106X24","K0001","5782369",4180,1300,1480,960,1140,260,0
18106,24,"18106X24","K0001","5782370",4180,1300,1220,960,1140,260,0
18106,24,"18106X24","K0001","5782371",4180,1300,960,960,1140,260,0
18106,24,"18106X24","K0001","5782372",4180,1040,960,1140,260,960,0
18106,19,"18106X19","K0001","5782373",950,2370,1140,950,280,1140,0
18106,24,"18106X24","K0001","5782374",4180,780,960,1140,260,960,0
18106,24,"18106X24","K0001","5782375",3400,960,1920,1140,960,260,0
18106,24,"18106X24","K0001","5782376",3400,0,1920,1140,960,260,0
18106,24,"18106X24","K0001","5782377",3920,780,960,260,1140,960,0
18106,24,"18106X24","K0001","5782378",3660,780,960,260,1140,960,0
18106,24,"18106X24","K0001","5782379",3400,780,960,260,1140,960,0
18106,24,"18106X24","K0001","5782380",3400,520,960,1140,260,960,0
18106,24,"18106X24","K0001","5782381",3400,260,960,1140,260,960,0
18106,19,"18106X19","K0001","5782382",1510,1140,1140,280,950,1140,0
18106,24,"18106X24","K0001","5782383",3400,0,960,1140,260,960,0
18106,24,"18106X24","K0001","5782384",3400,1820,0,1140,260,960,0
18106,4,"18106X4","K0001","5782386",4970,0,1550,1140,1550,300,0
18106,24,"18106X24","K0001","5782387",3400,1560,0,1140,260,960,0
18106,24,"18106X24","K0001","5782388",3400,1300,0,1140,260,960,0
18106,24,"18106X24","K0001","5782389",3400,1040,0,1140,260,960,0
18106,19,"18106X19","K0001","5782390",1510,1400,0,950,280,1140,0
18106,24,"18106X24","K0001","5782391",3400,780,0,1140,260,960,0
18106,4,"18106X4","K0001","5782393",3420,0,1850,1550,1140,300,0
18106,24,"18106X24","K0001","5782394",3400,520,0,1140,260,960,0
18106,24,"18106X24","K0001","5782395",3400,260,0,1140,260,960,0
18106,19,"18106X19","K0001","5782396",1900,1140,1140,950,280,1140,0
18106,24,"18106X24","K0001","5782397",3400,0,0,1140,260,960,0
18106,24,"18106X24","K0001","5782398",3140,2180,0,1140,260,960,0
18106,4,"18106X4","K0001","5782399",3420,0,1550,1550,1140,300,0
18106,24,"18106X24","K0001","5782400",3060,2180,1040,960,260,1140,0
18106,19,"18106X19","K0001","5782401",950,2090,1140,950,280,1140,0
18106,24,"18106X24","K0001","5782402",3140,1920,1040,960,260,1140,0
18106,24,"18106X24","K0001","5782403",2180,0,1660,960,1140,260,0
18106,24,"18106X24","K0001","5782404",2180,0,1400,960,1140,260,0
18106,4,"18106X4","K0001","5782405",3100,1550,1850,1550,1140,300,0
18106,24,"18106X24","K0001","5782406",3140,960,1140,260,960,1140,0
18106,24,"18106X24","K0001","5782407",3140,0,1140,260,960,1140,0
18106,19,"18106X19","K0001","5782408",1900,2180,950,1140,280,950,0
18106,24,"18106X24","K0001","5782409",2180,0,1140,960,1140,260,0
18106,24,"18106X24","K0001","5782410",2440,1040,780,960,1140,260,0
18106,24,"18106X24","K0001","5782411",2440,1040,520,960,1140,260,0
18106,24,"18106X24","K0001","5782412",2440,1040,260,960,1140,260,0
18106,24,"18106X24","K0001","5782413",2440,1040,0,960,1140,260,0
18106,19,"18106X19","K0001","5782414",1900,2180,0,1140,280,950,0
18106,24,"18106X24","K0001","5782415",2440,780,0,960,260,1140,0
18106,24,"18106X24","K0001","5782416",2440,520,0,960,260,1140,0
18106,24,"18106X24","K0001","5782417",2440,260,0,960,260,1140,0
18106,24,"18106X24","K0001","5782418",2440,0,0,960,260,1140,0
18106,19,"18106X19","K0001","5782419",950,2180,0,950,280,1140,0
18106,24,"18106X24","K0001","5782420",1920,0,1920,1140,960,260,0
18106,19,"18106X19","K0001","5782421",1510,1120,0,950,280,1140,0
18106,24,"18106X24","K0001","5782422",1480,1660,1040,960,260,1140,0
18106,24,"18106X24","K0001","5782423",1920,1400,1040,960,260,1140,0
18106,24,"18106X24","K0001","5782424",1920,1140,1140,960,260,1140,0
18106,19,"18106X19","K0001","5782426",1510,840,0,950,280,1140,0
18106,19,"18106X19","K0001","5782427",1510,560,0,950,280,1140,0
18106,24,"18106X24","K0001","5782428",960,2360,1140,960,260,1140,0
18106,24,"18106X24","K0001","5782430",960,2100,1140,960,260,1140,0
18106,19,"18106X19","K0001","5782432",1510,280,0,950,280,1140,0
18106,24,"18106X24","K0001","5782433",1920,2180,960,1140,260,960,0
18106,24,"18106X24","K0001","5782435",1920,2180,0,1140,260,960,0
18106,24,"18106X24","K0001","5782436",960,2180,0,960,260,1140,0
18106,19,"18106X19","K0001","5782437",1510,0,0,950,280,1140,0
18106,19,"18106X19","K0001","5782438",1230,1900,0,950,280,1140,0
18106,24,"18106X24","K0001","5782440",1480,780,780,960,1140,260,0
18106,19,"18106X19","K0001","5782442",1230,0,1140,950,1140,280,0
18106,19,"18106X19","K0001","5782443",1230,950,0,280,950,1140,0
18106,24,"18106X24","K0001","5782444",1480,780,520,960,1140,260,0
18106,24,"18106X24","K0001","5782445",1480,780,260,960,1140,260,0
18106,24,"18106X24","K0001","5782446",1480,780,0,960,1140,260,0
18106,24,"18106X24","K0001","5782447",1480,520,0,960,260,1140,0
18106,19,"18106X19","K0001","5782448",1230,0,0,280,950,1140,0
18106,24,"18106X24","K0001","5782449",1480,260,0,960,260,1140,0
18106,24,"18106X24","K0001","5782450",1480,0,0,960,260,1140,0
18106,19,"18106X19","K0001","5782451",280,0,1960,1140,950,280,0
18106,24,"18106X24","K0001","5782452",1220,1920,0,960,260,1140,0
18106,19,"18106X19","K0001","5782453",280,0,1680,1140,950,280,0
18106,24,"18106X24","K0001","5782454",1220,0,1400,960,1140,260,0
18106,19,"18106X19","K0001","5782456",280,1140,1420,1140,950,280,0
18106,24,"18106X24","K0001","5782457",1220,0,1140,960,1140,260,0
18106,24,"18106X24","K0001","5782458",1220,960,0,260,960,1140,0
18106,24,"18106X24","K0001","5782459",1220,0,0,260,960,1140,0
18106,19,"18106X19","K0001","5782460",280,1700,0,950,280,1140,0
18106,19,"18106X19","K0001","5782461",280,1420,0,950,280,1140,0
18106,24,"18106X24","K0001","5782462",260,0,2080,1140,960,260,0
18106,24,"18106X24","K0001","5782463",260,0,1820,1140,960,260,0
18106,19,"18106X19","K0001","5782464",280,1140,1140,1140,950,280,0
18106,24,"18106X24","K0001","5782465",260,1660,0,960,260,1140,0
18106,19,"18106X19","K0001","5782467",280,1140,0,950,280,1140,0
18106,24,"18106X24","K0001","5782468",260,1400,0,960,260,1140,0
18106,24,"18106X24","K0001","5782469",260,1140,1660,1140,960,260,0
18106,24,"18106X24","K0001","5782470",260,1140,1400,1140,960,260,0
18106,19,"18106X19","K0001","5782471",280,0,1400,950,1140,280,0
18106,19,"18106X19","K0001","5782472",280,0,1120,950,1140,280,0
18106,24,"18106X24","K0001","5782473",260,1140,1140,1140,960,260,0
18106,24,"18106X24","K0001","5782474",260,1140,0,960,260,1140,0
18106,19,"18106X19","K0001","5782475",280,0,840,950,1140,280,0
18106,24,"18106X24","K0001","5782476",260,0,1560,960,1140,260,0
18106,19,"18106X19","K0001","5782477",280,0,560,950,1140,280,0
18106,24,"18106X24","K0001","5782478",260,0,1300,960,1140,260,0
18106,19,"18106X19","K0001","5782480",280,0,280,950,1140,280,0
18106,19,"18106X19","K0001","5782481",280,0,0,950,1140,280,0
18106,24,"18106X24","K0001","5782482",260,0,1040,960,1140,260,0
18106,24,"18106X24","K0001","5782483",260,0,780,960,1140,260,0
18106,24,"18106X24","K0001","5782484",260,0,520,960,1140,260,0
18106,19,"18106X19","K0001","5782485",0,2370,1140,950,280,1140,0
18106,19,"18106X19","K0001","5782487",0,2370,0,950,280,1140,0
18106,24,"18106X24","K0001","5782488",260,0,260,960,1140,260,0
18106,24,"18106X24","K0001","5782489",260,0,0,960,1140,260,0
18106,24,"18106X24","K0001","5782490",0,2360,1140,960,260,1140,0
18106,19,"18106X19","K0001","5782492",0,2090,1140,950,280,1140,0
18106,19,"18106X19","K0001","5782493",0,2090,0,950,280,1140,0
18106,24,"18106X24","K0001","5782494",0,2360,0,960,260,1140,0
18106,24,"18106X24","K0001","5782495",0,2100,1140,960,260,1140,0
18106,24,"18106X24","K0001","5782496",0,2100,0,960,260,1140,0
18106,19,"18106X19","K0001","5782498",0,950,1900,950,1140,280,0
18106,24,"18106X24","K0001","5782500",0,960,1920,960,1140,260,0
18106,24,"18106X24","K0001","5782501",0,960,960,260,1140,960,0
18106,19,"18106X19","K0001","5782502",0,950,950,280,1140,950,0
18106,24,"18106X24","K0001","5782505",0,960,0,260,1140,960,0
18106,19,"18106X19","K0001","5782506",0,950,0,280,1140,950,0
18106,24,"18106X24","K0001","5782507",0,0,1140,260,960,1140,0
18106,24,"18106X24","K0001","5782508",0,0,0,260,960,1140,0
18106,19,"18106X19","K0001","5782509",0,0,1140,280,950,1140,0
18106,23,"18106X23","K0001","5782510",7500,1220,1040,260,960,1140,0
18106,23,"18106X23","K0001","5782512",7240,1220,1040,260,960,1140,0
18106,19,"18106X19","K0001","5782513",0,0,0,280,950,1140,0
18106,23,"18106X23","K0001","5782514",6280,1220,1040,960,260,1140,0
18106,18,"18106X18","K0001","5782515",9310,2280,0,1140,280,950,0
18106,23,"18106X23","K0001","5782518",6100,1480,1040,960,1140,260,0
18106,18,"18106X18","K0001","5782520",8170,2280,0,1140,280,950,0
18106,23,"18106X23","K0001","5782521",9500,960,780,960,1140,260,0
18106,23,"18106X23","K0001","5782522",10460,960,780,960,1140,260,0
18106,23,"18106X23","K0001","5782523",10460,960,520,960,1140,260,0
18106,23,"18106X23","K0001","5782524",9500,960,520,960,1140,260,0
18106,18,"18106X18","K0001","5782526",7220,2280,0,950,280,1140,0
18106,23,"18106X23","K0001","5782527",9780,960,260,960,1140,260,0
18106,18,"18106X18","K0001","5782528",6270,2280,1140,1140,280,950,0
18106,18,"18106X18","K0001","5782530",6270,2280,0,950,280,1140,0
18106,23,"18106X23","K0001","5782532",9940,2360,0,1140,260,960,0
18106,23,"18106X23","K0001","5782533",9940,2100,0,1140,260,960,0
18106,18,"18106X18","K0001","5782534",5130,2280,950,1140,280,950,0
18106,18,"18106X18","K0001","5782535",5130,2280,0,1140,280,950,0
18106,23,"18106X23","K0001","5782536",8980,2360,0,960,260,1140,0
18106,23,"18106X23","K0001","5782537",8980,2100,0,960,260,1140,0
18106,23,"18106X23","K0001","5782540",8980,780,1140,1140,960,260,0
18106,18,"18106X18","K0001","5782541",11070,2180,840,950,280,1140,0
18106,23,"18106X23","K0001","5782542",8020,780,1140,960,1140,260,0
18106,18,"18106X18","K0001","5782543",11070,1900,950,950,280,1140,0
18106,23,"18106X23","K0001","5782544",8020,2360,0,960,260,1140,0
18106,18,"18106X18","K0001","5782546",11650,950,950,280,950,1140,0
18106,23,"18106X23","K0001","5782547",8020,2100,0,960,260,1140,0
18106,23,"18106X23","K0001","5782549",7060,2260,0,960,260,1140,0
18106,18,"18106X18","K0001","5782550",11370,950,950,280,950,1140,0
18106,23,"18106X23","K0001","5782552",5920,2260,1300,1140,260,960,0
18106,18,"18106X18","K0001","5782553",11740,950,0,280,1140,950,0
18106,23,"18106X23","K0001","5782554",5920,2000,1300,1140,260,960,0
18106,18,"18106X18","K0001","5782555",11460,950,0,280,1140,950,0
18106,23,"18106X23","K0001","5782557",5920,1740,1300,1140,260,960,0
18106,18,"18106X18","K0001","5782558",11740,0,1140,280,950,1140,0
18106,23,"18106X23","K0001","5782560",5920,1480,1300,1140,260,960,0
18106,23,"18106X23","K0001","5782561",5660,1480,1300,260,1140,960,0
18106,18,"18106X18","K0001","5782562",11460,0,1140,280,950,1140,0
18106,23,"18106X23","K0001","5782564",5400,1480,1300,260,1140,960,0
18106,23,"18106X23","K0001","5782565",5140,1480,1300,260,1140,960,0
18106,18,"18106X18","K0001","5782566",11740,0,0,280,950,1140,0
18106,18,"18106X18","K0001","5782567",11460,0,0,280,950,1140,0
18106,23,"18106X23","K0001","5782568",5140,1480,1040,960,1140,260,0
18106,23,"18106X23","K0001","5782569",5320,1220,1040,960,260,1140,0
18106,18,"18106X18","K0001","5782571",10510,0,840,950,280,1140,0
18106,23,"18106X23","K0001","5782572",5320,1220,780,1140,960,260,0
18106,23,"18106X23","K0001","5782573",5320,960,1040,1140,260,960,0
18106,18,"18106X18","K0001","5782574",10510,1140,560,950,1140,280,0
18106,18,"18106X18","K0001","5782575",10510,0,560,950,1140,280,0
18106,23,"18106X23","K0001","5782577",9960,0,1920,1140,960,260,0
18106,18,"18106X18","K0001","5782579",10510,1140,280,950,1140,280,0
18106,23,"18106X23","K0001","5782580",9960,0,1660,1140,960,260,0
18106,18,"18106X18","K0001","5782582",10510,0,280,950,1140,280,0
18106,18,"18106X18","K0001","5782583",10510,1140,0,950,1140,280,0
18106,18,"18106X18","K0001","5782587",10510,0,0,950,1140,280,0
18106,18,"18106X18","K0001","5782589",9560,1120,1230,1140,280,950,0
18106,18,"18106X18","K0001","5782591",9560,840,1230,1140,280,950,0
18106,18,"18106X18","K0001","5782593",9560,560,1230,1140,280,950,0
18106,18,"18106X18","K0001","5782596",10120,280,1230,1140,280,950,0
18106,18,"18106X18","K0001","5782597",10120,1230,950,950,1140,280,0
18106,18,"18106X18","K0001","5782600",10230,280,950,1140,950,280,0
18106,18,"18106X18","K0001","5782602",10230,1140,0,280,1140,950,0
18106,18,"18106X18","K0001","5782604",10230,0,0,280,1140,950,0
18106,18,"18106X18","K0001","5782606",9390,0,950,950,280,1140,0
18106,18,"18106X18","K0001","5782607",9280,1140,0,950,1140,280,0
18106,18,"18106X18","K0001","5782609",9950,0,0,280,1140,950,0
18106,18,"18106X18","K0001","5782610",9670,0,0,280,1140,950,0
18106,18,"18106X18","K0001","5782611",9390,0,0,280,1140,950,0
18106,18,"18106X18","K0001","5782614",7440,1400,1960,1140,950,280,0
18106,18,"18106X18","K0001","5782616",7440,1400,1680,1140,950,280,0
18106,18,"18106X18","K0001","5782618",7440,1400,1400,1140,950,280,0
18106,18,"18106X18","K0001","5782619",8610,1400,1120,1140,950,280,0
18106,18,"18106X18","K0001","5782623",8610,1120,1120,950,280,1140,0
18106,18,"18106X18","K0001","5782624",8610,840,1120,950,280,1140,0
18106,18,"18106X18","K0001","5782626",8610,560,1120,950,280,1140,0
18106,18,"18106X18","K0001","5782628",9170,280,1120,950,280,1140,0
18106,18,"18106X18","K0001","5782631",9170,1140,840,950,1140,280,0
18106,18,"18106X18","K0001","5782632",8220,1140,840,950,1140,280,0
18106,18,"18106X18","K0001","5782633",7270,1140,840,950,1140,280,0
18106,18,"18106X18","K0001","5782635",8220,1140,560,950,1140,280,0
18106,18,"18106X18","K0001","5782636",7270,1140,560,950,1140,280,0
18106,18,"18106X18","K0001","5782638",9170,1140,560,950,1140,280,0
18106,18,"18106X18","K0001","5782640",9170,1140,280,950,1140,280,0
18106,18,"18106X18","K0001","5782644",8220,1140,280,950,1140,280,0
18106,18,"18106X18","K0001","5782648",7270,1140,280,950,1140,280,0
18106,18,"18106X18","K0001","5782650",7160,1140,1230,280,1140,950,0
18106,18,"18106X18","K0001","5782653",8330,1140,0,950,1140,280,0
18106,18,"18106X18","K0001","5782657",7380,1140,0,950,1140,280,0
18106,18,"18106X18","K0001","5782661",6880,1140,1230,280,1140,950,0
18106,18,"18106X18","K0001","5782666",6990,1140,280,280,1140,950,0
18106,18,"18106X18","K0001","5782668",6600,1140,1230,280,1140,950,0
18106,2,"18106X2","K0001","5782669",260,2080,0,1000,145,1200,0
18106,18,"18106X18","K0001","5782671",6710,1140,280,280,1140,950,0
18106,25,"18106X25","K0001","5782673",5508,402,950,950,134,1120,0
18106,2,"18106X2","K0001","5782674",0,2500,0,1000,145,1200,0
18106,18,"18106X18","K0001","5782677",6320,1140,1230,280,1140,950,0
18106,25,"18106X25","K0001","5782679",5508,268,950,950,134,1120,0
18106,18,"18106X18","K0001","5782680",6430,1140,280,280,1140,950,0
18106,18,"18106X18","K0001","5782683",6430,1140,0,950,1140,280,0
18106,18,"18106X18","K0001","5782685",6150,1140,0,280,1140,950,0
18106,18,"18106X18","K0001","5782687",6040,1140,1120,280,1140,950,0
18106,18,"18106X18","K0001","5782689",5760,1140,1120,280,1140,950,0
18106,1,"18106X1","K0001","5782690",11820,1000,0,145,1000,1200,0
18106,18,"18106X18","K0001","5782691",5480,1140,1120,280,1140,950,0
18106,25,"18106X25","K0001","5782694",5508,134,950,950,134,1120,0
18106,25,"18106X25","K0001","5782695",5508,0,950,950,134,1120,0
18106,18,"18106X18","K0001","5782697",5200,1140,2070,950,1140,280,0
