"oid";"tid";"otid";"bid";"sku";"x";"y";"z";"l";"d";"h";"w"
18092;12;"18092X12";"K0001";"5662057";4650;1500;1140;300;950;1140;0
18092;19;"18092X19";"K0001";"5662062";4540;0;0;960;260;1140;0
18092;12;"18092X12";"K0001";"5662068";10450;2150;0;950;300;1140;0
18092;6;"18092X6";"K0001";"5662070";8940;0;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662073";8940;1140;0;745;1140;1200;0
18092;12;"18092X12";"K0001";"5662076";9500;2150;0;950;300;1140;0
18092;12;"18092X12";"K0001";"5662078";8550;2150;0;950;300;1140;0
18092;19;"18092X19";"K0001";"5662080";4180;1300;1480;960;1140;260;0
18092;6;"18092X6";"K0001";"5662082";8940;0;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662083";8195;1200;1200;745;1200;1140;0
18092;12;"18092X12";"K0001";"5662084";7600;2150;0;950;300;1140;0
18092;19;"18092X19";"K0001";"5662085";4180;1300;1220;960;1140;260;0
18092;12;"18092X12";"K0001";"5662087";6650;2150;0;950;300;1140;0
18092;19;"18092X19";"K0001";"5662093";4180;1300;960;960;1140;260;0
18092;6;"18092X6";"K0001";"5662094";8195;0;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662095";8195;1140;0;745;1140;1200;0
18092;12;"18092X12";"K0001";"5662096";5700;2150;0;950;300;1140;0
18092;12;"18092X12";"K0001";"5662097";4750;2150;0;950;300;1140;0
18092;19;"18092X19";"K0001";"5662099";4180;1040;960;1140;260;960;0
18092;6;"18092X6";"K0001";"5662102";8195;0;0;745;1140;1200;0
18092;12;"18092X12";"K0001";"5662103";4350;1500;1140;300;950;1140;0
18092;19;"18092X19";"K0001";"5662104";4180;780;960;1140;260;960;0
18092;6;"18092X6";"K0001";"5662105";7450;1200;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662107";7450;0;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662108";3400;960;1920;1140;960;260;0
18092;6;"18092X6";"K0001";"5662110";7450;1140;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662111";7450;0;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662113";6705;1200;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662114";3400;0;1920;1140;960;260;0
18092;19;"18092X19";"K0001";"5662115";3920;780;960;260;1140;960;0
18092;6;"18092X6";"K0001";"5662117";6705;0;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662118";6705;1140;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662120";6705;0;0;745;1140;1200;0
18092;19;"18092X19";"K0001";"5662121";3660;780;960;260;1140;960;0
18092;6;"18092X6";"K0001";"5662122";5960;1200;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662123";5960;0;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662124";3400;780;960;260;1140;960;0
18092;6;"18092X6";"K0001";"5662125";5960;1140;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662126";5960;0;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662127";5215;1200;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662128";3400;520;960;1140;260;960;0
18092;6;"18092X6";"K0001";"5662129";5215;0;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662130";5215;1140;0;745;1140;1200;0
18092;19;"18092X19";"K0001";"5662131";3400;260;960;1140;260;960;0
18092;6;"18092X6";"K0001";"5662132";5215;0;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662133";4470;1200;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662134";3400;0;960;1140;260;960;0
18092;6;"18092X6";"K0001";"5662135";4470;0;1200;745;1200;1140;0
18092;6;"18092X6";"K0001";"5662136";4470;1140;0;745;1140;1200;0
18092;6;"18092X6";"K0001";"5662137";4470;0;0;745;1140;1200;0
18092;19;"18092X19";"K0001";"5662138";3400;1820;0;1140;260;960;0
18092;6;"18092X6";"K0001";"5662139";3725;1200;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662140";3400;1560;0;1140;260;960;0
18092;6;"18092X6";"K0001";"5662141";3725;0;1200;745;1200;1140;0
18092;15;"18092X15";"K0001";"5662142";1790;1700;1140;950;280;1140;0
18092;6;"18092X6";"K0001";"5662143";3725;1140;0;745;1140;1200;0
18092;19;"18092X19";"K0001";"5662144";3400;1300;0;1140;260;960;0
18092;6;"18092X6";"K0001";"5662145";3725;0;0;745;1140;1200;0
18092;19;"18092X19";"K0001";"5662146";3400;1040;0;1140;260;960;0
18092;15;"18092X15";"K0001";"5662147";1900;1420;1140;950;280;1140;0
18092;6;"18092X6";"K0001";"5662148";2980;1200;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662149";3400;780;0;1140;260;960;0
18092;15;"18092X15";"K0001";"5662150";950;2370;1140;950;280;1140;0
18092;19;"18092X19";"K0001";"5662151";3400;520;0;1140;260;960;0
18092;19;"18092X19";"K0001";"5662152";3400;260;0;1140;260;960;0
18092;19;"18092X19";"K0001";"5662153";3400;0;0;1140;260;960;0
18092;19;"18092X19";"K0001";"5662154";3140;2180;0;1140;260;960;0
18092;15;"18092X15";"K0001";"5662155";1510;1140;1140;280;950;1140;0
18092;6;"18092X6";"K0001";"5662156";2980;0;1200;745;1200;1140;0
18092;19;"18092X19";"K0001";"5662157";3060;2180;1040;960;260;1140;0
18092;15;"18092X15";"K0001";"5662158";1510;1400;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662159";3140;1920;1040;960;260;1140;0
18092;15;"18092X15";"K0001";"5662160";1900;1140;1140;950;280;1140;0
18092;19;"18092X19";"K0001";"5662161";2180;0;1660;960;1140;260;0
18092;15;"18092X15";"K0001";"5662162";950;2090;1140;950;280;1140;0
18092;4;"18092X4";"K0001";"5662163";3240;1440;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662164";2180;0;1400;960;1140;260;0
18092;15;"18092X15";"K0001";"5662165";1900;2180;950;1140;280;950;0
18092;19;"18092X19";"K0001";"5662167";3140;960;1140;260;960;1140;0
18092;15;"18092X15";"K0001";"5662168";1900;2180;0;1140;280;950;0
18092;4;"18092X4";"K0001";"5662181";3240;300;0;300;1140;1550;0
18092;15;"18092X15";"K0001";"5662183";950;2180;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662185";3140;0;1140;260;960;1140;0
18092;4;"18092X4";"K0001";"5662186";2940;1440;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662187";2180;0;1140;960;1140;260;0
18092;19;"18092X19";"K0001";"5662188";2440;1040;780;960;1140;260;0
18092;19;"18092X19";"K0001";"5662193";2440;1040;520;960;1140;260;0
18092;4;"18092X4";"K0001";"5662195";2940;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662198";2440;1040;260;960;1140;260;0
18092;15;"18092X15";"K0001";"5662199";1510;1120;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662201";2640;1440;0;300;1140;1550;0
18092;4;"18092X4";"K0001";"5662202";2640;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662204";2440;1040;0;960;1140;260;0
18092;19;"18092X19";"K0001";"5662205";2440;780;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662207";2440;520;0;960;260;1140;0
18092;15;"18092X15";"K0001";"5662208";1510;840;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662209";2340;1440;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662211";2440;260;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662212";2340;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662214";2440;0;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662215";1920;0;1920;1140;960;260;0
18092;19;"18092X19";"K0001";"5662216";1480;1660;1040;960;260;1140;0
18092;15;"18092X15";"K0001";"5662218";1510;560;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662219";2040;1440;0;300;1140;1550;0
18092;4;"18092X4";"K0001";"5662221";2040;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662222";1920;1400;1040;960;260;1140;0
18092;15;"18092X15";"K0001";"5662223";1510;280;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662226";1920;1140;1140;960;260;1140;0
18092;15;"18092X15";"K0001";"5662227";1510;0;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662233";1740;1440;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662234";960;2360;1140;960;260;1140;0
18092;19;"18092X19";"K0001";"5662235";960;2100;1140;960;260;1140;0
18092;15;"18092X15";"K0001";"5662236";1230;1900;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662237";1920;2180;960;1140;260;960;0
18092;19;"18092X19";"K0001";"5662239";1920;2180;0;1140;260;960;0
18092;4;"18092X4";"K0001";"5662241";1740;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662243";960;2180;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662244";1440;1440;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662246";1480;780;780;960;1140;260;0
18092;19;"18092X19";"K0001";"5662247";1480;780;520;960;1140;260;0
18092;15;"18092X15";"K0001";"5662248";1230;0;1140;950;1140;280;0
18092;4;"18092X4";"K0001";"5662249";1440;300;0;300;1140;1550;0
18092;19;"18092X19";"K0001";"5662250";1480;780;260;960;1140;260;0
18092;19;"18092X19";"K0001";"5662251";1480;780;0;960;1140;260;0
18092;15;"18092X15";"K0001";"5662252";1230;950;0;280;950;1140;0
18092;4;"18092X4";"K0001";"5662254";11700;0;0;300;1140;1550;0
18092;15;"18092X15";"K0001";"5662255";1230;0;0;280;950;1140;0
18092;19;"18092X19";"K0001";"5662256";1480;520;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662258";1480;260;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662259";10560;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662261";1480;0;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662262";9420;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662263";1220;1920;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662264";1220;0;1400;960;1140;260;0
18092;19;"18092X19";"K0001";"5662265";1220;0;1140;960;1140;260;0
18092;15;"18092X15";"K0001";"5662267";280;0;1960;1140;950;280;0
18092;15;"18092X15";"K0001";"5662268";280;0;1680;1140;950;280;0
18092;19;"18092X19";"K0001";"5662270";1220;960;0;260;960;1140;0
18092;4;"18092X4";"K0001";"5662271";8280;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662272";1220;0;0;260;960;1140;0
18092;19;"18092X19";"K0001";"5662273";260;0;2080;1140;960;260;0
18092;4;"18092X4";"K0001";"5662275";7140;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662276";260;0;1820;1140;960;260;0
18092;15;"18092X15";"K0001";"5662277";280;1140;1420;1140;950;280;0
18092;15;"18092X15";"K0001";"5662279";280;1700;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662281";260;1660;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662283";260;1400;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662284";6000;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662285";260;1140;1660;1140;960;260;0
18092;15;"18092X15";"K0001";"5662286";280;1420;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662288";260;1140;1400;1140;960;260;0
18092;15;"18092X15";"K0001";"5662289";280;1140;1140;1140;950;280;0
18092;4;"18092X4";"K0001";"5662290";4860;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662292";260;1140;1140;1140;960;260;0
18092;15;"18092X15";"K0001";"5662294";280;1140;0;950;280;1140;0
18092;19;"18092X19";"K0001";"5662295";260;1140;0;960;260;1140;0
18092;4;"18092X4";"K0001";"5662296";3720;0;0;1140;300;1550;0
18092;15;"18092X15";"K0001";"5662297";280;0;1400;950;1140;280;0
18092;19;"18092X19";"K0001";"5662299";260;0;1560;960;1140;260;0
18092;19;"18092X19";"K0001";"5662300";260;0;1300;960;1140;260;0
18092;15;"18092X15";"K0001";"5662302";280;0;1120;950;1140;280;0
18092;4;"18092X4";"K0001";"5662303";2580;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662304";260;0;1040;960;1140;260;0
18092;19;"18092X19";"K0001";"5662306";260;0;780;960;1140;260;0
18092;15;"18092X15";"K0001";"5662307";280;0;840;950;1140;280;0
18092;19;"18092X19";"K0001";"5662308";260;0;520;960;1140;260;0
18092;15;"18092X15";"K0001";"5662310";280;0;560;950;1140;280;0
18092;4;"18092X4";"K0001";"5662312";1440;0;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662314";260;0;260;960;1140;260;0
18092;19;"18092X19";"K0001";"5662315";260;0;0;960;1140;260;0
18092;19;"18092X19";"K0001";"5662316";0;2360;1140;960;260;1140;0
18092;15;"18092X15";"K0001";"5662318";280;0;280;950;1140;280;0
18092;4;"18092X4";"K0001";"5662320";300;1800;0;1140;300;1550;0
18092;15;"18092X15";"K0001";"5662321";280;0;0;950;1140;280;0
18092;19;"18092X19";"K0001";"5662323";0;2360;0;960;260;1140;0
18092;19;"18092X19";"K0001";"5662327";0;2100;1140;960;260;1140;0
18092;4;"18092X4";"K0001";"5662328";300;1500;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662330";0;2100;0;960;260;1140;0
18092;15;"18092X15";"K0001";"5662331";0;2370;1140;950;280;1140;0
18092;19;"18092X19";"K0001";"5662332";0;960;1920;960;1140;260;0
18092;15;"18092X15";"K0001";"5662333";0;2370;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662334";300;1200;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662336";0;960;960;260;1140;960;0
18092;19;"18092X19";"K0001";"5662338";0;960;0;260;1140;960;0
18092;4;"18092X4";"K0001";"5662339";300;900;0;1140;300;1550;0
18092;19;"18092X19";"K0001";"5662340";0;0;1140;260;960;1140;0
18092;19;"18092X19";"K0001";"5662343";0;0;0;260;960;1140;0
18092;15;"18092X15";"K0001";"5662344";0;2090;1140;950;280;1140;0
18092;18;"18092X18";"K0001";"5662345";7500;1220;1040;260;960;1140;0
18092;15;"18092X15";"K0001";"5662346";0;2090;0;950;280;1140;0
18092;4;"18092X4";"K0001";"5662348";300;600;0;1140;300;1550;0
18092;18;"18092X18";"K0001";"5662352";7240;1220;1040;260;960;1140;0
18092;18;"18092X18";"K0001";"5662353";6280;1220;1040;960;260;1140;0
18092;18;"18092X18";"K0001";"5662354";6100;1480;1040;960;1140;260;0
18092;15;"18092X15";"K0001";"5662355";0;950;1900;950;1140;280;0
18092;4;"18092X4";"K0001";"5662357";300;300;0;1140;300;1550;0
18092;18;"18092X18";"K0001";"5662360";9500;960;780;960;1140;260;0
18092;18;"18092X18";"K0001";"5662362";10460;960;780;960;1140;260;0
18092;15;"18092X15";"K0001";"5662363";0;950;950;280;1140;950;0
18092;18;"18092X18";"K0001";"5662366";10460;960;520;960;1140;260;0
18092;4;"18092X4";"K0001";"5662367";300;0;0;1140;300;1550;0
18092;15;"18092X15";"K0001";"5662368";0;950;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662369";9500;960;520;960;1140;260;0
18092;18;"18092X18";"K0001";"5662373";9780;960;260;960;1140;260;0
18092;4;"18092X4";"K0001";"5662374";0;2280;0;1140;300;1550;0
18092;15;"18092X15";"K0001";"5662376";0;0;1140;280;950;1140;0
18092;18;"18092X18";"K0001";"5662377";9940;2360;0;1140;260;960;0
18092;15;"18092X15";"K0001";"5662378";0;0;0;280;950;1140;0
18092;18;"18092X18";"K0001";"5662380";9940;2100;0;1140;260;960;0
18092;4;"18092X4";"K0001";"5662384";0;1140;0;300;1140;1550;0
18092;18;"18092X18";"K0001";"5662385";8980;2360;0;960;260;1140;0
18092;14;"18092X14";"K0001";"5662389";9310;2280;0;1140;280;950;0
18092;18;"18092X18";"K0001";"5662390";8980;2100;0;960;260;1140;0
18092;18;"18092X18";"K0001";"5662391";8980;780;1140;1140;960;260;0
18092;14;"18092X14";"K0001";"5662392";8170;2280;0;1140;280;950;0
18092;18;"18092X18";"K0001";"5662396";8020;780;1140;960;1140;260;0
18092;4;"18092X4";"K0001";"5662397";0;0;0;300;1140;1550;0
18092;18;"18092X18";"K0001";"5662400";8020;2360;0;960;260;1140;0
18092;14;"18092X14";"K0001";"5662401";7220;2280;0;950;280;1140;0
18092;18;"18092X18";"K0001";"5662402";8020;2100;0;960;260;1140;0
18092;14;"18092X14";"K0001";"5662404";6270;2280;1140;1140;280;950;0
18092;18;"18092X18";"K0001";"5662406";7060;2260;0;960;260;1140;0
18092;18;"18092X18";"K0001";"5662409";5920;2260;1300;1140;260;960;0
18092;3;"18092X3";"K0001";"5662410";9530;1140;1850;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662411";6270;2280;0;950;280;1140;0
18092;18;"18092X18";"K0001";"5662412";5920;2000;1300;1140;260;960;0
18092;18;"18092X18";"K0001";"5662413";5920;1740;1300;1140;260;960;0
18092;14;"18092X14";"K0001";"5662415";5130;2280;950;1140;280;950;0
18092;18;"18092X18";"K0001";"5662418";5920;1480;1300;1140;260;960;0
18092;3;"18092X3";"K0001";"5662419";9530;1140;1550;1550;1140;300;0
18092;18;"18092X18";"K0001";"5662420";5660;1480;1300;260;1140;960;0
18092;14;"18092X14";"K0001";"5662422";5130;2280;0;1140;280;950;0
18092;18;"18092X18";"K0001";"5662423";5400;1480;1300;260;1140;960;0
18092;18;"18092X18";"K0001";"5662427";5140;1480;1300;260;1140;960;0
18092;14;"18092X14";"K0001";"5662431";11070;2180;840;950;280;1140;0
18092;3;"18092X3";"K0001";"5662432";9530;0;1850;1550;1140;300;0
18092;18;"18092X18";"K0001";"5662433";5140;1480;1040;960;1140;260;0
18092;18;"18092X18";"K0001";"5662435";5320;1220;1040;960;260;1140;0
18092;18;"18092X18";"K0001";"5662436";5320;1220;780;1140;960;260;0
18092;14;"18092X14";"K0001";"5662437";11070;1900;950;950;280;1140;0
18092;3;"18092X3";"K0001";"5662442";9530;0;1550;1550;1140;300;0
18092;18;"18092X18";"K0001";"5662443";5320;960;1040;1140;260;960;0
18092;14;"18092X14";"K0001";"5662444";11650;950;950;280;950;1140;0
18092;18;"18092X18";"K0001";"5662445";9960;0;1920;1140;960;260;0
18092;18;"18092X18";"K0001";"5662446";9960;0;1660;1140;960;260;0
18092;3;"18092X3";"K0001";"5662451";8390;0;1850;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662452";8820;0;1920;1140;960;260;0
18092;18;"18092X18";"K0001";"5662453";8820;0;1660;1140;960;260;0
18092;14;"18092X14";"K0001";"5662454";11370;950;950;280;950;1140;0
18092;14;"18092X14";"K0001";"5662455";11740;950;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662456";7680;0;1920;1140;960;260;0
18092;18;"18092X18";"K0001";"5662458";7680;0;1660;1140;960;260;0
18092;3;"18092X3";"K0001";"5662459";8390;0;1550;1140;1550;300;0
18092;14;"18092X14";"K0001";"5662460";11460;950;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662461";10920;0;1400;960;1140;260;0
18092;18;"18092X18";"K0001";"5662464";9780;0;1400;1140;960;260;0
18092;3;"18092X3";"K0001";"5662466";7750;1550;1850;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662467";11740;0;1140;280;950;1140;0
18092;18;"18092X18";"K0001";"5662468";8820;0;1400;960;1140;260;0
18092;18;"18092X18";"K0001";"5662469";7680;0;1400;1140;960;260;0
18092;3;"18092X3";"K0001";"5662470";7750;1550;1550;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662471";11460;0;1140;280;950;1140;0
18092;18;"18092X18";"K0001";"5662472";6720;0;1920;960;1140;260;0
18092;18;"18092X18";"K0001";"5662474";6720;0;1660;960;1140;260;0
18092;18;"18092X18";"K0001";"5662475";6720;0;1400;960;1140;260;0
18092;14;"18092X14";"K0001";"5662476";11740;0;0;280;950;1140;0
18092;3;"18092X3";"K0001";"5662477";6200;1550;1850;1550;1140;300;0
18092;18;"18092X18";"K0001";"5662478";6720;960;780;960;1140;260;0
18092;18;"18092X18";"K0001";"5662479";6720;960;520;960;1140;260;0
18092;18;"18092X18";"K0001";"5662480";6720;960;260;960;1140;260;0
18092;14;"18092X14";"K0001";"5662481";11460;0;0;280;950;1140;0
18092;3;"18092X3";"K0001";"5662482";6200;1550;1550;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662483";10510;0;840;950;280;1140;0
18092;18;"18092X18";"K0001";"5662484";9420;520;260;960;260;1140;0
18092;18;"18092X18";"K0001";"5662485";8460;520;260;960;260;1140;0
18092;3;"18092X3";"K0001";"5662486";7250;0;1850;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662488";7500;520;260;960;260;1140;0
18092;14;"18092X14";"K0001";"5662490";10510;1140;560;950;1140;280;0
18092;14;"18092X14";"K0001";"5662491";10510;0;560;950;1140;280;0
18092;18;"18092X18";"K0001";"5662492";9420;260;260;960;260;1140;0
18092;18;"18092X18";"K0001";"5662493";8460;260;260;960;260;1140;0
18092;3;"18092X3";"K0001";"5662494";7250;0;1550;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662495";7500;260;260;960;260;1140;0
18092;18;"18092X18";"K0001";"5662496";10900;0;260;260;960;1140;0
18092;14;"18092X14";"K0001";"5662497";10510;1140;280;950;1140;280;0
18092;18;"18092X18";"K0001";"5662498";10640;0;260;260;960;1140;0
18092;14;"18092X14";"K0001";"5662499";10510;0;280;950;1140;280;0
18092;3;"18092X3";"K0001";"5662500";6110;0;1850;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662501";10380;0;260;260;960;1140;0
18092;18;"18092X18";"K0001";"5662502";9420;0;260;960;260;1140;0
18092;18;"18092X18";"K0001";"5662503";8460;0;260;960;260;1140;0
18092;14;"18092X14";"K0001";"5662504";10510;1140;0;950;1140;280;0
18092;14;"18092X14";"K0001";"5662505";10510;0;0;950;1140;280;0
18092;3;"18092X3";"K0001";"5662506";6110;0;1550;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662508";7500;0;260;960;260;1140;0
18092;18;"18092X18";"K0001";"5662509";7240;0;260;260;960;1140;0
18092;18;"18092X18";"K0001";"5662510";6980;0;260;260;960;1140;0
18092;14;"18092X14";"K0001";"5662512";9560;1120;1230;1140;280;950;0
18092;3;"18092X3";"K0001";"5662513";4650;1550;1850;1550;1140;300;0
18092;18;"18092X18";"K0001";"5662514";6720;0;260;260;960;1140;0
18092;14;"18092X14";"K0001";"5662515";9560;840;1230;1140;280;950;0
18092;18;"18092X18";"K0001";"5662516";11680;1140;0;260;960;1140;0
18092;3;"18092X3";"K0001";"5662517";4650;1550;1550;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662518";9560;560;1230;1140;280;950;0
18092;18;"18092X18";"K0001";"5662519";11420;1140;0;260;960;1140;0
18092;14;"18092X14";"K0001";"5662520";10120;280;1230;1140;280;950;0
18092;3;"18092X3";"K0001";"5662521";4970;0;1850;1140;1550;300;0
18092;14;"18092X14";"K0001";"5662522";10120;1230;950;950;1140;280;0
18092;18;"18092X18";"K0001";"5662523";11540;0;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662524";11280;0;0;260;960;1140;0
18092;14;"18092X14";"K0001";"5662525";10230;280;950;1140;950;280;0
18092;3;"18092X3";"K0001";"5662526";4970;0;1550;1140;1550;300;0
18092;18;"18092X18";"K0001";"5662527";10460;960;0;960;1140;260;0
18092;18;"18092X18";"K0001";"5662528";9500;960;0;960;1140;260;0
18092;3;"18092X3";"K0001";"5662529";3420;0;1850;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662530";10230;1140;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662531";9240;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662532";8980;960;0;260;1140;960;0
18092;14;"18092X14";"K0001";"5662533";10230;0;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662535";8720;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662536";8460;960;0;260;1140;960;0
18092;14;"18092X14";"K0001";"5662537";9390;0;950;950;280;1140;0
18092;18;"18092X18";"K0001";"5662538";8200;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662539";7940;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662540";10140;0;0;1140;960;260;0
18092;14;"18092X14";"K0001";"5662541";9280;1140;0;950;1140;280;0
18092;14;"18092X14";"K0001";"5662542";9950;0;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662543";9000;0;0;1140;960;260;0
18092;18;"18092X18";"K0001";"5662544";7860;0;0;1140;960;260;0
18092;14;"18092X14";"K0001";"5662547";9670;0;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662548";7680;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662549";6720;960;0;960;1140;260;0
18092;3;"18092X3";"K0001";"5662551";3420;0;1550;1550;1140;300;0
18092;14;"18092X14";"K0001";"5662553";9390;0;0;280;1140;950;0
18092;18;"18092X18";"K0001";"5662554";6720;0;0;1140;960;260;0
18092;14;"18092X14";"K0001";"5662555";7440;1400;1960;1140;950;280;0
18092;18;"18092X18";"K0001";"5662556";6460;960;0;260;1140;960;0
18092;18;"18092X18";"K0001";"5662558";6460;0;1140;260;960;1140;0
18092;14;"18092X14";"K0001";"5662560";7440;1400;1680;1140;950;280;0
18092;14;"18092X14";"K0001";"5662561";7440;1400;1400;1140;950;280;0
18092;18;"18092X18";"K0001";"5662562";6460;0;0;260;960;1140;0
18092;18;"18092X18";"K0001";"5662563";5500;260;260;960;260;1140;0
18092;14;"18092X14";"K0001";"5662565";8610;1400;1120;1140;950;280;0
18092;14;"18092X14";"K0001";"5662566";8610;1120;1120;950;280;1140;0
18092;18;"18092X18";"K0001";"5662567";5500;260;0;960;1140;260;0
18092;18;"18092X18";"K0001";"5662573";5500;0;1140;960;260;1140;0
18092;18;"18092X18";"K0001";"5662574";5500;0;0;960;260;1140;0
18092;14;"18092X14";"K0001";"5662575";8610;840;1120;950;280;1140;0
18092;14;"18092X14";"K0001";"5662576";8610;560;1120;950;280;1140;0
18092;18;"18092X18";"K0001";"5662577";4540;780;520;1140;960;260;0
18092;6;"18092X6";"K0001";"5662579";2980;1140;0;745;1140;1200;0
18092;18;"18092X18";"K0001";"5662580";4540;780;260;1140;960;260;0
18092;14;"18092X14";"K0001";"5662581";9170;280;1120;950;280;1140;0
18092;20;"18092X20";"K0001";"5662582";2984;1206;134;950;134;1120;0
18092;14;"18092X14";"K0001";"5662583";9170;1140;840;950;1140;280;0
18092;2;"18092X2";"K0001";"5662584";8820;1120;745;1000;145;1200;0
18092;18;"18092X18";"K0001";"5662589";4540;520;1220;1140;260;960;0
18092;18;"18092X18";"K0001";"5662590";4540;520;260;1140;260;960;0
18092;18;"18092X18";"K0001";"5662593";4540;1660;0;1140;960;260;0
18092;6;"18092X6";"K0001";"5662601";2980;0;0;745;1140;1200;0
18092;20;"18092X20";"K0001";"5662603";2984;0;1254;134;1120;950;0
18092;14;"18092X14";"K0001";"5662604";8220;1140;840;950;1140;280;0
18092;18;"18092X18";"K0001";"5662605";4540;520;0;960;1140;260;0
18092;14;"18092X14";"K0001";"5662606";7270;1140;840;950;1140;280;0
18092;2;"18092X2";"K0001";"5662608";8820;1120;600;1000;1200;145;0
18092;20;"18092X20";"K0001";"5662609";2984;1072;134;950;134;1120;0
18092;18;"18092X18";"K0001";"5662610";4540;260;1140;960;260;1140;0
18092;20;"18092X20";"K0001";"5662611";2984;938;134;950;134;1120;0
